id,type,speaker_or_blank,text,translation_or_blank,text_tts,lesson,section,pause_after_ms,repeat_count,repeat_style,is_key_phrase,playback_speed_hint
PODB031376,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,40,breakdown,500,1,normal,false,normal
PODB031377,podcast,Aru,조금요,palabra importante según el contexto,[slowly] 조금요,40,word_repeat,1500,1,slow,true,slow
PODB031378,podcast,Profesor,조금요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 조금요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031379,podcast,Aru,여기에,palabra importante según el contexto,[slowly] 여기에,40,word_repeat,1500,1,slow,true,slow
PODB031380,podcast,Profesor,여기에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 여기에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031381,podcast,Aru,는,partícula,[slowly] 는,40,word_repeat,1000,1,slow,true,slow
PODB031382,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,40,explanation,700,1,normal,false,normal
PODB031383,podcast,Aru,문이,palabra importante según el contexto,[slowly] 문이,40,word_repeat,1500,1,slow,true,slow
PODB031384,podcast,Profesor,문이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 문이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031385,podcast,Aru,열리,palabra importante según el contexto,[slowly] 열리,40,word_repeat,1500,1,slow,true,slow
PODB031386,podcast,Profesor,열리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 열리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031387,podcast,Aru,는,partícula,[slowly] 는,40,word_repeat,1000,1,slow,true,slow
PODB031388,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,40,explanation,700,1,normal,false,normal
PODB031389,podcast,Aru,날’이라고,palabra importante según el contexto,[slowly] 날’이라고,40,word_repeat,1500,1,slow,true,slow
PODB031390,podcast,Profesor,날’이라고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 날’이라고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031391,podcast,Aru,쓰여,palabra importante según el contexto,[slowly] 쓰여,40,word_repeat,1500,1,slow,true,slow
PODB031392,podcast,Profesor,쓰여 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 쓰여 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031393,podcast,Aru,있어요,"hay, existe, está",[slowly] 있어요,40,word_repeat,1500,1,slow,true,slow
PODB031394,podcast,Profesor,"있어요 significa “hay, existe, está”.",,"[teacherly] 있어요 significa “hay, existe, está”.",40,explanation,700,1,normal,false,normal
PODB031395,podcast,Profesor,"Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",,"[teacherly] Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra. 있어요 puede significar “hay”, “existe” o “está”, dependiendo del contexto.",40,grammar,800,1,normal,false,normal
PODB031396,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,40,phrase_repeat,500,1,normal,false,normal
PODB031397,podcast,Aru,조금요. 여기에는 ‘문이 열리는 날’이라고 쓰여 있어요.,Un poco. Aquí está escrito ‘el día en que se abre la puerta’.,[slowly] 조금요. 여기에는 ‘문이 열리는 날’이라고 쓰여 있어요.,40,phrase_repeat,2500,1,slow,true,slow
PODB031398,podcast,Aru,조금요. 여기에는 ‘문이 열리는 날’이라고 쓰여 있어요.,Un poco. Aquí está escrito ‘el día en que se abre la puerta’.,[natural] 조금요. 여기에는 ‘문이 열리는 날’이라고 쓰여 있어요.,40,phrase_repeat,1000,1,natural,true,normal
PODB031399,podcast,Profesor,"La frase importante es 문이요? 어떤 문을 말하는 걸까요?. Significa “¿Puerta? ¿A qué puerta se referirá?”. Suena como pregunta natural. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 문이요 = palabra importante según el contexto; 어떤 = palabra importante según el contexto; 문을 = palabra importante según el contexto; 말하는 = palabra importante según el contexto; 걸까요 = palabra importante según el contexto.",¿Puerta? ¿A qué puerta se referirá?,"[teacherly] La frase importante es 문이요? 어떤 문을 말하는 걸까요?. Significa “¿Puerta? ¿A qué puerta se referirá?”. Suena como pregunta natural. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 문이요 = palabra importante según el contexto; 어떤 = palabra importante según el contexto; 문을 = palabra importante según el contexto; 말하는 = palabra importante según el contexto; 걸까요 = palabra importante según el contexto.",40,explanation,500,1,normal,true,normal
PODB031400,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,40,breakdown,500,1,normal,false,normal
PODB031401,podcast,Joon,문이요,palabra importante según el contexto,[slowly] 문이요,40,word_repeat,1500,1,slow,true,slow
PODB031402,podcast,Profesor,문이요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 문이요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031403,podcast,Joon,어떤,palabra importante según el contexto,[slowly] 어떤,40,word_repeat,1500,1,slow,true,slow
PODB031404,podcast,Profesor,어떤 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 어떤 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031405,podcast,Joon,문을,palabra importante según el contexto,[slowly] 문을,40,word_repeat,1500,1,slow,true,slow
PODB031406,podcast,Profesor,문을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 문을 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031407,podcast,Joon,말하는,palabra importante según el contexto,[slowly] 말하는,40,word_repeat,1500,1,slow,true,slow
PODB031408,podcast,Profesor,말하는 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 말하는 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031409,podcast,Joon,걸까요,palabra importante según el contexto,[slowly] 걸까요,40,word_repeat,1500,1,slow,true,slow
PODB031410,podcast,Profesor,걸까요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 걸까요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,40,explanation,700,1,normal,false,normal
PODB031411,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,40,phrase_repeat,500,1,normal,false,normal
PODB031412,podcast,Joon,문이요? 어떤 문을 말하는 걸까요?,¿Puerta? ¿A qué puerta se referirá?,[slowly] 문이요? 어떤 문을 말하는 걸까요?,40,phrase_repeat,2500,1,slow,true,slow
PODB031413,podcast,Joon,문이요? 어떤 문을 말하는 걸까요?,¿Puerta? ¿A qué puerta se referirá?,[natural] 문이요? 어떤 문을 말하는 걸까요?,40,phrase_repeat,1000,1,natural,true,normal
PODB031414,podcast,Profesor,Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,,[teacherly] Repaso final: escucha otra vez las frases clave e intenta repetirlas sin mirar el texto.,40,review,0,1,normal,false,normal
PODB031415,podcast,Profesor,Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,,[teacherly] Buen trabajo. Esta lección ya está lista para escuchar de nuevo en modo repaso.,40,outro,0,1,normal,false,normal
PODB031416,podcast,Profesor,Hoy vamos a escuchar y entender la Lección 41.,,[teacherly] Hoy vamos a escuchar y entender la Lección 41.,41,intro,0,1,normal,false,normal
PODB031417,podcast,Profesor,Primero escucha la escena completa.,,[teacherly] Primero escucha la escena completa.,41,intro,0,1,normal,false,normal
PODB031418,podcast,Aru,조금만 더 올라가면 오늘의 마지막 길이에요.,"Si subimos solo un poco más, será el último tramo de hoy.",[calm narrator] 조금만 더 올라가면 오늘의 마지막 길이에요.,41,scene,0,1,normal,false,normal
PODB031419,podcast,Saul,다리가 아프지만 멈추고 싶지 않아요.,"Me duelen las piernas, pero no quiero detenerme.",[calm narrator] 다리가 아프지만 멈추고 싶지 않아요.,41,scene,0,1,normal,false,normal
PODB031420,podcast,Hana,정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,Has cambiado muchísimo. Al principio te daba miedo incluso salir.,[calm narrator] 정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,41,scene,0,1,normal,false,normal
PODB031421,podcast,Saul,맞아요. 그런데 지금은 보고 싶은 게 너무 많아요.,Es verdad. Pero ahora hay demasiadas cosas que quiero ver.,[calm narrator] 맞아요. 그런데 지금은 보고 싶은 게 너무 많아요.,41,scene,0,1,normal,false,normal
PODB031422,podcast,Joon,그럼 위에 올라가면 놀랄 거예요.,"Entonces, cuando subamos, te vas a sorprender.",[calm narrator] 그럼 위에 올라가면 놀랄 거예요.,41,scene,0,1,normal,false,normal
PODB031423,podcast,Saul,왜요? 위에 뭐가 있어요?,¿Por qué? ¿Qué hay arriba?,[calm narrator] 왜요? 위에 뭐가 있어요?,41,scene,0,1,normal,false,normal
PODB031424,podcast,Narrador,올라가다,subir,[calm narrator] 올라가다,41,scene,0,1,normal,false,normal
PODB031425,podcast,Narrador,마지막,último,[calm narrator] 마지막,41,scene,0,1,normal,false,normal
PODB031426,podcast,Narrador,아파요,duele,[calm narrator] 아파요,41,scene,0,1,normal,false,normal
PODB031427,podcast,Narrador,변하다,cambiar,[calm narrator] 변하다,41,scene,0,1,normal,false,normal
PODB031428,podcast,Narrador,놀라다,sorprenderse,[calm narrator] 놀라다,41,scene,0,1,normal,false,normal
PODB031429,podcast,Profesor,"En la lección 41, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",,"[teacherly] En la lección 41, escucha cómo se usan las frases dentro de la escena. Después repasaremos el sentido de las expresiones más importantes.",41,explanation,0,1,normal,false,normal
PODB031430,podcast,Profesor,"La frase importante es 조금만 더 올라가면 오늘의 마지막 길이에요.. Significa “Si subimos solo un poco más, será el último tramo de hoy.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, solo, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 조금 = palabra importante según el contexto; 만 es partícula; 더 = palabra importante según el contexto; 올라가면 = palabra importante según el contexto; 오늘의 = palabra importante según el contexto; 마지막 = palabra importante según el contexto; 길이에요 = palabra importante según el contexto. Las partículas importantes aquí son 만. En coreano, las partículas muestran la función de cada palabra.","Si subimos solo un poco más, será el último tramo de hoy.","[teacherly] La frase importante es 조금만 더 올라가면 오늘의 마지막 길이에요.. Significa “Si subimos solo un poco más, será el último tramo de hoy.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, solo, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 조금 = palabra importante según el contexto; 만 es partícula; 더 = palabra importante según el contexto; 올라가면 = palabra importante según el contexto; 오늘의 = palabra importante según el contexto; 마지막 = palabra importante según el contexto; 길이에요 = palabra importante según el contexto. Las partículas importantes aquí son 만. En coreano, las partículas muestran la función de cada palabra.",41,explanation,500,1,normal,true,normal
PODB031431,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,41,breakdown,500,1,normal,false,normal
PODB031432,podcast,Aru,조금,palabra importante según el contexto,[slowly] 조금,41,word_repeat,1500,1,slow,true,slow
PODB031433,podcast,Profesor,조금 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 조금 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031434,podcast,Aru,만,solo,[slowly] 만,41,word_repeat,1000,1,slow,true,slow
PODB031435,podcast,Profesor,만 significa “solo” o “solamente”.,,[teacherly] 만 significa “solo” o “solamente”.,41,explanation,700,1,normal,false,normal
PODB031436,podcast,Aru,더,palabra importante según el contexto,[slowly] 더,41,word_repeat,1500,1,slow,true,slow
PODB031437,podcast,Profesor,더 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 더 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031438,podcast,Aru,올라가면,palabra importante según el contexto,[slowly] 올라가면,41,word_repeat,1500,1,slow,true,slow
PODB031439,podcast,Profesor,올라가면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 올라가면 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031440,podcast,Aru,오늘의,palabra importante según el contexto,[slowly] 오늘의,41,word_repeat,1500,1,slow,true,slow
PODB031441,podcast,Profesor,오늘의 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 오늘의 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031442,podcast,Aru,마지막,palabra importante según el contexto,[slowly] 마지막,41,word_repeat,1500,1,slow,true,slow
PODB031443,podcast,Profesor,마지막 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 마지막 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031444,podcast,Aru,길이에요,palabra importante según el contexto,[slowly] 길이에요,41,word_repeat,1500,1,slow,true,slow
PODB031445,podcast,Profesor,길이에요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 길이에요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031446,podcast,Profesor,"Las partículas importantes aquí son 만. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 만. En coreano, las partículas muestran la función de cada palabra.",41,grammar,800,1,normal,false,normal
PODB031447,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,41,phrase_repeat,500,1,normal,false,normal
PODB031448,podcast,Aru,조금만 더 올라가면 오늘의 마지막 길이에요.,"Si subimos solo un poco más, será el último tramo de hoy.",[slowly] 조금만 더 올라가면 오늘의 마지막 길이에요.,41,phrase_repeat,2500,1,slow,true,slow
PODB031449,podcast,Aru,조금만 더 올라가면 오늘의 마지막 길이에요.,"Si subimos solo un poco más, será el último tramo de hoy.",[natural] 조금만 더 올라가면 오늘의 마지막 길이에요.,41,phrase_repeat,1000,1,natural,true,normal
PODB031450,podcast,Profesor,"La frase importante es 다리가 아프지만 멈추고 싶지 않아요.. Significa “Me duelen las piernas, pero no quiero detenerme.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, partícula, palabra importante según el contexto, solo, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 다리 = palabra importante según el contexto; 가 es partícula; 아프지 = palabra importante según el contexto; 만 es partícula; 멈추고 = palabra importante según el contexto; 싶지 = palabra importante según el contexto; 않아요 = palabra importante según el contexto. Las partículas importantes aquí son 가, 만. En coreano, las partículas muestran la función de cada palabra.","Me duelen las piernas, pero no quiero detenerme.","[teacherly] La frase importante es 다리가 아프지만 멈추고 싶지 않아요.. Significa “Me duelen las piernas, pero no quiero detenerme.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, partícula, palabra importante según el contexto, solo, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 다리 = palabra importante según el contexto; 가 es partícula; 아프지 = palabra importante según el contexto; 만 es partícula; 멈추고 = palabra importante según el contexto; 싶지 = palabra importante según el contexto; 않아요 = palabra importante según el contexto. Las partículas importantes aquí son 가, 만. En coreano, las partículas muestran la función de cada palabra.",41,explanation,500,1,normal,true,normal
PODB031451,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,41,breakdown,500,1,normal,false,normal
PODB031452,podcast,Saul,다리,palabra importante según el contexto,[slowly] 다리,41,word_repeat,1500,1,slow,true,slow
PODB031453,podcast,Profesor,다리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 다리 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031454,podcast,Saul,가,partícula,[slowly] 가,41,word_repeat,1000,1,slow,true,slow
PODB031455,podcast,Profesor,가 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,,[teacherly] 가 es una partícula de sujeto. Marca quién o qué realiza o tiene la idea principal.,41,explanation,700,1,normal,false,normal
PODB031456,podcast,Saul,아프지,palabra importante según el contexto,[slowly] 아프지,41,word_repeat,1500,1,slow,true,slow
PODB031457,podcast,Profesor,아프지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 아프지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031458,podcast,Saul,만,solo,[slowly] 만,41,word_repeat,1000,1,slow,true,slow
PODB031459,podcast,Profesor,만 significa “solo” o “solamente”.,,[teacherly] 만 significa “solo” o “solamente”.,41,explanation,700,1,normal,false,normal
PODB031460,podcast,Saul,멈추고,palabra importante según el contexto,[slowly] 멈추고,41,word_repeat,1500,1,slow,true,slow
PODB031461,podcast,Profesor,멈추고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 멈추고 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031462,podcast,Saul,싶지,palabra importante según el contexto,[slowly] 싶지,41,word_repeat,1500,1,slow,true,slow
PODB031463,podcast,Profesor,싶지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 싶지 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031464,podcast,Saul,않아요,palabra importante según el contexto,[slowly] 않아요,41,word_repeat,1500,1,slow,true,slow
PODB031465,podcast,Profesor,않아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 않아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031466,podcast,Profesor,"Las partículas importantes aquí son 가, 만. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 가, 만. En coreano, las partículas muestran la función de cada palabra.",41,grammar,800,1,normal,false,normal
PODB031467,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,41,phrase_repeat,500,1,normal,false,normal
PODB031468,podcast,Saul,다리가 아프지만 멈추고 싶지 않아요.,"Me duelen las piernas, pero no quiero detenerme.",[slowly] 다리가 아프지만 멈추고 싶지 않아요.,41,phrase_repeat,2500,1,slow,true,slow
PODB031469,podcast,Saul,다리가 아프지만 멈추고 싶지 않아요.,"Me duelen las piernas, pero no quiero detenerme.",[natural] 다리가 아프지만 멈추고 싶지 않아요.,41,phrase_repeat,1000,1,natural,true,normal
PODB031470,podcast,Profesor,"La frase importante es 정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.. Significa “Has cambiado muchísimo. Al principio te daba miedo incluso salir.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 정말 = palabra importante según el contexto; 많이 = palabra importante según el contexto; 변했네요 = palabra importante según el contexto; 처음에 = palabra importante según el contexto; 는 es partícula; 밖에 = palabra importante según el contexto; 나가 = palabra importante según el contexto; 는 es partícula; 것도 = palabra importante según el contexto; 무서워했잖아요 = palabra importante según el contexto. Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra.",Has cambiado muchísimo. Al principio te daba miedo incluso salir.,"[teacherly] La frase importante es 정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.. Significa “Has cambiado muchísimo. Al principio te daba miedo incluso salir.”. Suena natural dentro del contexto. Se usa para expresar esta idea de forma natural en la situación de la lección. Literalmente sería algo como: “palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto, partícula, palabra importante según el contexto, palabra importante según el contexto”. Palabras y bloques importantes: 정말 = palabra importante según el contexto; 많이 = palabra importante según el contexto; 변했네요 = palabra importante según el contexto; 처음에 = palabra importante según el contexto; 는 es partícula; 밖에 = palabra importante según el contexto; 나가 = palabra importante según el contexto; 는 es partícula; 것도 = palabra importante según el contexto; 무서워했잖아요 = palabra importante según el contexto. Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra.",41,explanation,500,1,normal,true,normal
PODB031471,podcast,Profesor,Primero vamos palabra por palabra.,,[teacherly] Primero vamos palabra por palabra.,41,breakdown,500,1,normal,false,normal
PODB031472,podcast,Hana,정말,palabra importante según el contexto,[slowly] 정말,41,word_repeat,1500,1,slow,true,slow
PODB031473,podcast,Profesor,정말 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 정말 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031474,podcast,Hana,많이,palabra importante según el contexto,[slowly] 많이,41,word_repeat,1500,1,slow,true,slow
PODB031475,podcast,Profesor,많이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 많이 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031476,podcast,Hana,변했네요,palabra importante según el contexto,[slowly] 변했네요,41,word_repeat,1500,1,slow,true,slow
PODB031477,podcast,Profesor,변했네요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 변했네요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031478,podcast,Hana,처음에,palabra importante según el contexto,[slowly] 처음에,41,word_repeat,1500,1,slow,true,slow
PODB031479,podcast,Profesor,처음에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 처음에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031480,podcast,Hana,는,partícula,[slowly] 는,41,word_repeat,1000,1,slow,true,slow
PODB031481,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,41,explanation,700,1,normal,false,normal
PODB031482,podcast,Hana,밖에,palabra importante según el contexto,[slowly] 밖에,41,word_repeat,1500,1,slow,true,slow
PODB031483,podcast,Profesor,밖에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 밖에 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031484,podcast,Hana,나가,palabra importante según el contexto,[slowly] 나가,41,word_repeat,1500,1,slow,true,slow
PODB031485,podcast,Profesor,나가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 나가 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031486,podcast,Hana,는,partícula,[slowly] 는,41,word_repeat,1000,1,slow,true,slow
PODB031487,podcast,Profesor,는 es una partícula de tema. Marca de qué estamos hablando.,,[teacherly] 는 es una partícula de tema. Marca de qué estamos hablando.,41,explanation,700,1,normal,false,normal
PODB031488,podcast,Hana,것도,palabra importante según el contexto,[slowly] 것도,41,word_repeat,1500,1,slow,true,slow
PODB031489,podcast,Profesor,것도 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 것도 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031490,podcast,Hana,무서워했잖아요,palabra importante según el contexto,[slowly] 무서워했잖아요,41,word_repeat,1500,1,slow,true,slow
PODB031491,podcast,Profesor,무서워했잖아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,,[teacherly] 무서워했잖아요 es un bloque importante de la frase. Revisa su sentido dentro del contexto.,41,explanation,700,1,normal,false,normal
PODB031492,podcast,Profesor,"Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra.",,"[teacherly] Las partículas importantes aquí son 는, 는. En coreano, las partículas muestran la función de cada palabra.",41,grammar,800,1,normal,false,normal
PODB031493,podcast,Profesor,Ahora escucha la frase completa lentamente.,,[teacherly] Ahora escucha la frase completa lentamente.,41,phrase_repeat,500,1,normal,false,normal
PODB031494,podcast,Hana,정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,Has cambiado muchísimo. Al principio te daba miedo incluso salir.,[slowly] 정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,41,phrase_repeat,2500,1,slow,true,slow
PODB031495,podcast,Hana,정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,Has cambiado muchísimo. Al principio te daba miedo incluso salir.,[natural] 정말 많이 변했네요. 처음에는 밖에 나가는 것도 무서워했잖아요.,41,phrase_repeat,1000,1,natural,true,normal
